,id,text,label,gpt_response,perspective_response,perspective_error,gpt_response_txt,perspective_response_bin
705,1416,"Lil' bitch! You can't fuck with me if you wanted to! These is cheap, these is Walmart shoes! 😂😂😂",0,1,0.24202672,, True,0
706,2875,You sho right bitch 😡 bless yo little heart hoe,1,1,0.93163484,, True,1
707,938,NIGGA IM HOOOOTTTTTTT DONT SPEAK ON ME YOU BITCH ASS NIGGA ... NIGGAS DIE FOR THAT SHIT YOU READY FOR THAT LIFE HOE ASS NIGGA,0,0,0.5151645,,"

False",1
708,1710,Never forget this! Get out and VOTE in November :)#Impeach #Trump #KeepAmericaGreat #Midterms #Resist #AntiTrump #Immigration #Protest #BlueWave #USA #foxnews #feminism #votethemout #MAGA #TrumpTrain #2a #2018Midterms #buildthatwall #america #trump2020 #satire #conservative,0,1,0.69542736,, True,1
709,1343,I get so excited when I make a hair appt bc I know I'm about to be a WHOLE new bitch 😂👱‍♀️💇😛❗️,0,1,0.8906628,, True,1
710,977,"I am thrilled to see @user following our campaign -- 3 retweets in 2 days!Mr. President, I am going work WITH you to:- #BuildThatWall- Cut taxes even more - Bring back manufacturing - Fix our healthcare",0,1,0.49511918,, True,0
711,1796,So I'm thinking my alarm didn't go off this morning and whole time I set that bitch for 6:00pm,0,0,0.068956554,, False,0
712,2831,@user @user Bitch u celebrate this whore ass jewtuber minecraft x roblox porn rp player's birthday and u…,0,1,0.9897058,, True,1
713,168,"IF YOU HAVE TRIED TO GET W/ A GIRL YOU ARE NOT ALLOWED TO CALL HER DEMEANING NAMES LIKE ""slut, whore, etc"" SORRY BOUT YALL 🗣🗣🗣",0,0,0.14918068,, False,0
714,1435,"Sure, #AbolishICE and grant amnesty to all of these mestizo invaders, and watch them breed like rats, turning America into a third world country. There is a big crystal ball for America, and it's called Argentina. #SupportICE #BuildTheWall #DeportThemAll",1,1,0.79377913,, True,1
715,58,"all these niggas that be friends stay in my DM.. bitch i am not a hoe, and no you will never fuck. y'all so damn annoying !!!!!!",0,1,0.17050196,, True,0
716,463,Whoever did this deserves an OBE. #RefugeesNotWelcome,1,0,0.10123577,,"

False",0
717,256,The stakes for immigration in Judge Kavanaugh's confirmation #BrettKavanaugh #Immigration #IllegalImmigration #IllegalAliens,0,1,0.9480856,, True,1
718,2370,Twice in 8hrs Twitter has restricted me because i said 'fuck and bitch' . Going for cunt and account blocking. ... ps YouTube are glued,0,0,0.32319102,, False,0
719,341,"Hair appointment soon, finna be a whole new bitch",0,1,0.4087321,, True,0
720,1589,Awesome Crowdfire feature: #KeywordFollow! I just Followed 161 new conservatives using the #BuildThatWall hashtag. Want more followers?,0,0,0.13154379,, False,0
721,2007,"Miserable loves company 🤗, that's why a bitch can't get an argument from me , argue with yourself hoe cause I like to fight 😅",1,1,0.9692028,, True,1
722,2134,"i listened to the whole album and cried like a bitch this shit is fucking beautiful, Lana did it again #LustForLife",0,1,0.5625925,, True,1
723,2836,"MASA WALL Border Wall Design#FundTheWall#BuildThatWall For more information, go to and/or contact @user",0,-1,0.53490317,, Toxic,1
724,290,"I hate for females who hang with me but out here fucking my ""Property"" like bitch wtf you doing on my land! Hoe!",1,1,0.9488101,, True,1
725,1921,"@user @user is right, #DoWhatWeSaid! #BuildThatWall",0,0,0.9174868,,"

False",1
726,1808,@user This should be seen far & Wide.@realDonaldTrump #BUILDTHATWALL,0,0,0.9791865,, False,1
727,2093,whoever recorded this couldn't zoom in or some shit you had one job bitch,0,1,0.9496371,, True,1
728,972,"Great! Then McTurtle can give us our #BuildThatWall money. Not a fan of @user #Trump talking about signing another spending bill w/o the promised #GovernmentShutdown, & the pushing the #BuildTheWall debate until after the midterms. That would be 3rd time hes broken the promise.",0,1,0.9480856,, True,1
729,1904,"@user The magic wand? Choice! O chose NOT TO help us, POTUS TRUMP chose TO help us. ITS THE ECONOMY STUPID! #MAGA #NoDACA #howdoyoulikeusnow",0,1,0.4807071,, True,0
730,1072,"bitches be expecting you to stay around while they hoe , bitch u crazy",1,1,0.9831553,, True,1
731,588,@user @user @user Bitch said Payless shoes are you tryna let your kid get bullied,0,1,0.9486749,, True,1
732,28,Bitches hollering it's tooo hot!! Well bitch go back to winter you can have that shit hoe you wasn't yelling it when yo ass was freezing 🙄👉,1,0,0.9326695,, False,1
733,1599,"If I trick a bitch and let her think I'm Obamaa to fuck, is that rape?",1,1,0.084450215,, True,0
734,763,"Bitch said systematic rape is real, I know most of twitter is retarded",0,0,0.34897333,, False,0
735,600,"Andrew from Big brother, THE BIGGEST CUNT EVER!! Guy needs to be fucking humbled! Fucking little bitch! Can't stand the cunt #BigBrother",0,0,0.8993169,, False,1
736,997,"Shakespeare was really wildin' back in the days, calling everyone & everything a cunt    bitch same tf",0,1,0.3401261,, True,0
737,2076,@user turn your snapchat map on bitch i just wanna talk,0,1,0.95947367,, True,1
738,1840,"#WakeUpAmerica. Don't think for a second anyone wanting to bring these animals into our country has your best intentions in mind. Europe needs to clean their shit up, and clean the shit out of office before it's too late. #BuildTheWall #BuildThatWall",1,1,0.9017166,, True,1
739,1598,#IllegalImmigrants have NO RESPECT for the country they are in; we need to protect our borders #MAGA #winning @user @user @user @user @user @user @user @user @user #ProudAmerican #WalkAway @user @user @user @user,1,0,0.40310043,, False,0
740,581,This bitch got me taking ibuprofen for the headache she's giving me 😒🖕🖕🖕🖕🖕🖕🖕🖕 cunt,1,1,0.9897058,, True,1
741,393,Don't nothing move til I sign you hoes mightiest well be my side bitch 😍😘💸💰,0,1,0.97562253,, True,1
742,709,"@user I am glad we are actively prosecuting on this ground now. it had been too long ignored in the past. Keep Going, Mark! #MAGA #BuildThatWall",0,0,0.11957667,, False,0
743,1748,niggas be hoes talk just like a bitch & no you aint real scratch that off the list 🙃,0,1,0.92184126,, True,1
744,1529,@user @user @user Dude your not showing your face so why should I bitch,0,0,0.94992846,, False,1
745,631,Hate when ppl text my phone and i don't know the number but I ask who is this and ask me a question bitch stop texting my phone whoever u r,0,1,0.5154597,, True,1
746,2362,@user RT @user #America has a Serious Debt Problem and thus cannot afford big #TaxCuts for the wealthy and big NWO/Globalist Corporations. #USA #Americans #BuildTheWall #NoAmnesty #EndDACA #EndSanctuaryCities #MAGA #CutSpending #ReduceTheDebt #NoCorporateWelfare #Congress,0,1,0.8910507,, True,1
747,688,#Promises KEPT? Trump might use #military to ( #BuildThatWall ) via @user,0,0,0.33910903,, False,0
748,2532,@user I have run completely dry on empathy for refeguees after all the RAPEFUGEE economic migrants the traiterous NGOs have smuggled into Europe.,1,1,0.9541795,, True,1
749,2525,"Instead of calling me a nigger, call out your racist friend. you're literally gum on the bottom of my shoe bitch. b…",0,1,0.95909303,, True,1
750,1083,leave halsey alone u dumb ass fucking bitch i'll come for ur family you idiotic hoe,1,0,0.14375916,, False,0
751,378,"Hoes wanna get bold AFTER the fact. Bitch bye. Where was you at when we called yall out for round 2, 3 or 4? 🤔 Scary.",0,1,0.9487191,, True,1
752,883,youn know nann hoe  That don' tried all types of shit  Who quick to deep throat the dick   And let another bitch straight lick the clit,1,1,0.94992846,, True,1
753,112,"@user @user That 21 year old rapefugee raped the 17 year old and proceeded to try raping her mother, while they were at a cemetery. Brock Turner raped a drunk girl with foreign objects in an alley. Both did rape, but situations were different. Not to mention that Brock's sentence wa",0,1,0.98206574,, True,1
754,2713,"""Presidential determination for the number of refugees that COULD be admitted to the US in coming fiscal year """"due Sept. 30""""? via @user @user #NOMORERefugees #NOmoreSomaliRefugees @user Where the heck r u??""",1,0,0.9133436,, False,1
755,2812,#IllegalAliens are in the USA illegally and they are alien to our soil. Hence the term #IllegalAlien,0,1,0.80983245,, True,1
756,808,"@user Nike doesn't want to move factories and lose a fortune in trade deals that are now worthless because #Trump is bringing METRIC TONS OF JOBS to America THANK YOU President Trump, we always pray for you and your precious family #TrumpTrain #MAGA #BuildThatWall",0,1,0.49269384,, True,0
757,1866,You & yo bitch some ratchet Bonnie & Clyde hoe,0,1,,Unknown, True,0
758,300,#Diversity in England. Need any more proof that this is #WhiteGenocide ? #SendThemBack,1,1,0.93938774,, True,1
759,1476,@user @user #EnemyCombatants should be used by @user to stop them from aiding and abetting Terrorist-but DOJ spends 24/7 spying instead in innocent Trump & WTP for winning!! ##IllegalAliens endanger our children & schools.,1,0,0.94992846,, False,1
760,1157,@user BITCH soon but he's done this before,0,1,0.33413243,, True,0
761,2916,Support Border Patrol Agents and ICE Agents !They are the unsung #Heroes standing between IMMIGRATION LAW and Order and chaos.The Democrats DESPISE and HATE and REJECT CURRENT USA IMMIGRATION LAWS with the same passion as Antifa etc.#BuildThatWall #MAGA #KAG #RedWaveRising,0,1,0.33434644,, True,0
762,1411,@user I hate this country and its rules for one and no rules for another when are we going to man up and stand up to these filthy ppl coming into are country and riding the arse off us? #sendthemhome,1,1,0.36026627,, True,0
763,1417,Bitch shut your bubble gum ass the fuck up kick rocks hoe,1,1,0.93241775,, True,1
764,2279,"Oh, stop!!! Tell all countries that the USA is NOT a refugee safe haven, they are illegal and do not belong here! Stay home, stay away!!! #MAGA #WakeUpAmerica #KAG #IllegalAliens #BuildThatWall #TrumpTrain #MAGA2018 #RedWaveRising",1,1,0.93232936,, True,1
765,2734,"@user I dont want any effing refugees! Not in Greece, not in America, not anywhere in the West! #SendThemBack!",1,0,0.31089434,, False,0
766,2264,@user She's just another Palinesque media whore trying so hard to stay relevant. Stop giving this bitch attention.,1,0,0.16914864,, False,0
767,2165,"It is the very reason of terrorism by blacks that all men should be armed worldwide. Regardless if in Oakland, California, USA, England, France, Germany or South Africa. Not saying all blacks are bad, but enough of them are, to be armed, vigilant. #Rapefugee #Oakmayor #Oakmtg",1,1,0.9480856,, True,1
768,2126,"@user @user The USA is not supposed to make the world a better place. It is supposed to make our liberty and earnings safe from politicians. And we are not supposed to play world cop either. Nor are we a rapefugee hostel dumping ground for toxic cultures, illegals, and the death cul",1,0,0.24150263,, False,0
769,1394,Fuck a bitch these hoes Trife I anit looking fa no wife if a nigga fall off you think that hoe gone getchu right,1,0,0.95902145,, False,1
770,2080,@user @user @user I hope they rape ur mom bitch,1,1,0.14912893,, True,0
771,1920,you get to asking hoes question they start laughing bitch turn yo goofy down,0,0,0.1724064,,"

False",0
772,456,"To whoever stole my Birkenstocks at work today, you're a bum. Bum ass bitch.",0,1,0.09174686,, True,0
773,2105,My mom think she is rational all the time when she says the cunt and bitch when yelling at a 8 year old and 13 year old,0,1,0.11991171,, True,0
774,1741,Trina:     Da baddest bitch > Look back at it > killing you hoes > Always> I got a thang for you > Nann Nigga > Fuck boy > single again > damn,1,1,0.99409056,, True,1
775,2785,Bitch you can go around me I'm not moving dumb hoe,1,1,0.80317193,, True,1
776,2651,"@user @user RT #WeThePeople need @user actions to start backing up his words with real CONSERVATIVE actions and results. Not the RINO shit coming out of #Congress, RINOs, McConnell, Ryan, Pence, Brady, & the Koch Brothers. #USA #Americans #EndDACA #NoAmnesty #FairTrade #NoRINOs",0,1,0.9485954,, True,1
777,2701,Court Ruling Freed Iraqi Rapefugee Whos Now Charged With Attempted Murder Of Cop,0,1,0.9618935,, True,1
778,573,#BuildThatWall @user Thank you for what you have accomplished!,0,0,0.10816103,,"

False",0
779,1432,@user You're a funny bitch and I love you cunt :) ♡♡,0,1,0.9156528,, True,1
780,671,"@user @user You fucking MORON! You are going to turn ATL into a 3rd world city with your garbage, open borders policy. You uneducated FOOL! #AtlantaHitRockBottoms #BuildThatWall #ImpeachBottoms #MAGA",1,0,0.8738255,, False,1
781,215,& If you think I'm sweating about your petty ass think again bitch 🤔😂😂😂😂 #bitchimnotscared #obviouslyyouare #youthreatenedhoe  ? 😂😂😂😂😂😇😇😇😇😇😇,1,0,0.93936545,, False,1
782,128,"Of course Life is a Bitch.. If it was a slut, It would be easy..    MAYWARD MahalKitaKasiBiga10Na",0,0,0.95869184,, False,1
783,1723,"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read",1,1,0.9590912,, True,1
784,27,8. I REMEMBER LIVE DMING U DWP. ur a g and i hope yr 11 treats u right. REMEMBER MY ADIVCE U BITCH ASS CUNT. ilysm!!,1,0,0.40328285,, False,0
785,528,@user Wake the fuck up and fight back! #Savethewest #sendthemback,1,0,0.9735155,, False,1
786,195,#Filth @user #Nodaca #Deporthemall going to go turn on the phone now that you have to babysit that stupid gang behavior and idiotic graffiti. #Berkeley #CAdeservesbetter,0,0,0.17981322,, False,0
787,2639,Awesome news!!#KAG #MAGA #illegalaliens,0,1,0.94992846,, True,1
788,2911,"Read President Trump's tweet.Unless we VOTE #RedWaveRising, the#Demonrats will pass amnesty & open border legislation.They choose illegals over American citizens time & time again.#NoAmnesty #EndCatchAndRelease #EndChainMigration #NoVisaLottery#MandatoryEverify #BuildTheWall",0,1,0.9480856,, True,1
789,1161,"We're talking BITCH PLANET and rape culture this week, so buckle in and get RILED UP.",0,0,0.97904813,,"

False",1
790,1465,@user I'm looking for the bus to #sendthemback,0,1,0.74333787,, True,1
791,2004,"Unfortunately not ALL #Republicans -- not @user , questionable w/ @user With ""leaders"" like those, it is like having 3 #Pelosi #FundTheWall#BuildThatWall",0,1,0.9825485,, True,1
792,1351,"@user @user @user WTF do those POS have to do with an illegal that murdered a police officer? You really want to connect home grown mass murders with criminals that we were in the process of EXPORTING back where they came from, clearly we don't need anymore, we've had enough! #SendT",1,1,0.9156528,, True,1
793,1293,And he knew he was in a position to help Kylie - bitch where? I hate that hoe but she got more of a career than you,1,1,0.6370009,, True,1
794,2796,"Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore , Ros . He was a rat too",0,1,0.9897058,, True,1
795,979,I hate being used. lied to. taken advantage of. I hate fake people. Don't ask if this is about you. If the shoe fits lace that bitch up👌,0,0,0.55359656,, False,1
796,1044,don't get all huffy n puffy w me when i ask you to wait 2 extra mins so u can buy ur shoes at my register i need my commission bitch,0,0,0.91989464,, False,1
797,1938,Oh Bitch. ∗Black Girl Voice∗ RT @user TARAJI JUST GAVE ME MY WHOLE ENTIRE LIFE YA'LL.,0,1,0.40320674,, True,0
798,108,@user has the legal right to end Obama's Illegal #DACA Memo Congress Did Not Pass DACA Three times End it Now ! #RedNationRising #Trump #MAGA #NoDACA #NoAmnesty #SendthemHome with their Illegal Parents Stop Rewarding Illegals - @user,0,0,0.95915145,, False,1
799,1047,"#NoDACA #Noillegals #BuildTheWall Human trafficking earns profits $150 billion a year for traffickers, according to ILO report from 2014. $99 billion from commercial sexual exploitation$34 billion in construction, manufacturing, mining and utilities",0,1,0.8250498,, True,1
800,737,brianne swear to god she beyoncé 😂 bitch you from the calliope project ass hoe,0,0,0.2580413,,"

False",0
801,2915,"37 seconds ago I was tearing up over how overworked 1D was, i've snapped out of it! im a whole new bitch! MOVING AL…",0,0,0.94992846,, False,1
802,1959,"I hate a bitch that think she know me, friend or not bitch you only know what I tell you. Speak on what tf you know hoe🖕",1,1,0.8553947,, True,1
803,1127,God Bless: the intro? im fucked UP BITCH I LOVE. pretty ass chorus. the imagery she uses matched with her voice is angelic queen of women🇺🇸,0,0,0.9727033,, False,1
804,221,Keep ya bitch hood ... you don't want to play hop scotch w/ them scamming hoes in Hollywood.,1,0,0.13807233,, False,0
805,1990,"Illegal Alien Who Killed An FBI Agent And A Fire Marshal, Gets $280 Fine, No Jail Time another gross injustice where two citizens lost their lives at the hands of an illegal alien who should not have been here!#DeportThemAll",1,1,0.8993371,, True,1
806,2615,"@user Uh, well- Too Bad. #IllegalAliens #ImaginaryRules #Snowflake #Snowjob #BuildKatesWall",0,0,0.22691281,, False,0
807,820,I wasnt talking about you in my tweet But if that shoe fits ya then lace that bitch up and wear it.,1,1,0.9492199,, True,1
808,204,the mobile app keeps asking for me to put in the password for @user BITCH THAT ACCUNT DOESNT EXIST,0,0,0.16380349,,"

False",0
809,460,@user @user Shut the fuck up ! #BuildThatWall,0,1,0.96444637,, True,1
810,488,"Bill Maher implores Al Franken to reenter politics, debate Donald Trump s the #RedShoeSociety ?!? #WWG1WGA #QAnon #ChildSexTrafficking #ThesePeopleAreEVIL #Pedovores #NoDACA #GreatAwakening #PedoGate #MURDER #PizzaGateIsREAL",0,0,0.16246358,, False,0
811,2444,why does this whore actually beg off my boyfriend? he DONT like you bitch.,1,0,0.4452217,, False,0
812,179,"I'm that person that is always down for shit, like if you were to text me and say ""hey we're headed to Cali for shoes"" down bitch, Lets go",0,1,0.9770883,, True,1
813,2487,"#Bangladesh minister claims on TV, India did not raise refugee or #Illegalimmigrants issue with them for 70 years since independence. Why? Cos it suited n helped @user ? #TrinamoolCongress",0,1,0.9792856,, True,1
814,2540,my manager just asked me why i seem so depressed like bitch i been this way my whole life,0,0,0.93232936,,"

False",1
815,2797,Communists Take Down Greek Government Website Over Athens Fire Disaster Response Time #Greece#Anonymous won't be taking down terrorists #rapefugee websites any time soon.,0,1,,Unknown, True,0
816,2476,"@user ""Cause every women has the right to do what it is that they want to do""   Guy: ""no no no""   BITCH WTF DO YOU MEAN NO",0,1,0.9801716,, True,1
817,482,"""Time to wake up!""""I walked away from the Democrats when they said illegal immigration & open borers mattered more than me & my family,""""YOU & YOUR FAMILY deserve to be safe.President Trump's highest duty is to keep America safe.#NoAmnesty #NoDACA #EVerify #BuildTheWall""",0,1,0.25459346,, True,0
818,867,Exactly! Grateful my Sicilian grandparents both paternal and maternal cam here legally and assimilated! #pjnet #SundayMorning #SundayMotivation #NoDACA,0,1,0.17384253,, True,0
819,1263,"@user @user @user So, when are women going to demand their right to have the honor to sign up for selective services which ALL male citizens are OBLIGATED by law? Not really equal yet, are you? Do illegals sign up? Yeah, I see equal happening all over this place! #MAGA #NoDACA #howd",0,1,0.9866379,, True,1
820,149,"@user CAN YOU PLEASE JUST SHIP HIM BACK TO NEWARK so he can go get a job in a correct industry, hey Booker: unemployment+Welfare line is empty, no ones ahead of you yet. #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA",0,-1,0.43880543,, Toxic,0
821,910,@user Yea yea bitch see you at 6 . Ain't shit around my mouth y'all hoes love making shit up . & PRETTIER THAN YOU !!!!,1,1,0.15351526,, True,0
822,1395,Per country cap? How about ZERO as a cap? American workers are struggling against over 11 million #illegals millions of #H1B shoved aside in the #job market by foreign #greencard #invaders #MAGA SAY NO TO #HR392..stop foreign worker invasion completely #BuildTheWall #sendthemback,1,1,0.9798177,, True,1
823,1048,Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe,1,1,0.92205787,, True,1
824,486,"@user niggas be eating sleep for dinner cause he feeding a bitch that ain’t letting him in the same vicinity as the box, smh",0,1,0.9835855,, True,1
825,640,Hey Chuck why aren't you working to fix our broken immigration system? #BuildThatWall #EndAsyleeScam,0,1,0.94992846,, True,1
826,298,If a bitch fuck another nigga and you take her back shes making you vulnerable to getting clowned by another that hoe isnt on your team.,1,0,0.17050196,,"

False",0
827,750,EVERY DAMN DAY REPORTED A CHILD RAPED BY AN ILLEGAL. AM SHOUTING ALL CAPS BECAUSE TODAY IT WAS TWO REPORTED. THE OTHER IN ALABAMA. @user THIS IS ON YOU! #BuildThatWall,1,1,0.9017084,, True,1
828,2174,@user little bitch ha wait till i get my hands on u cunt fuck,1,1,0.9355858,, True,1
829,2182,This is third world shit happening in AMERICA! What the hell is happening! They r trying to take over our country! Minnesotas leadership sure let them down by accepting all those refugees! Disgusting! #AnimalSacrificeInAmerica #MAGA #NoRefugees #SendThemBack,1,1,0.94992846,, True,1
830,373,.@maddow Republicans in #congress dont want to see another Republican #impeached. @user & @user on #secret #recording said this all goes away if the Republicans dont keep the #House. #NunesTape shows plot to fire #Rosenstein. #VoteBlueNoMatterWho #SendThemHome,1,1,0.9616249,, True,1
831,895,"👦🚓🚨 you my nigga!!! You a bitch tho I'll fuck you up bitch. 2k , madden? Anything hoe",0,0,0.74480724,,"

False",1
832,1331,@user You need to use a hashtag #IllegalAliens,0,1,0.9768928,, True,1
833,1281,"#Republicans can keep there majority if they run on #Trumps agenda, #BuildThatWall, grow the economy, law and order and #MAGA . If your a RINO and run away from #TrumpSupporters you desrve to lose",0,1,0.9156528,, True,1
834,507,"@user They go back for holidays, they get sent back there to Schools.So #SendThemBack.",0,0,0.91911894,, False,1
835,764,YOU BEAUTIFUL   YOU VALUED BITCH  YOU ARE A SPECIAL TREASURE AMONGST MANY KINGS HOE  YOUR WORTH IS IMMEASURABLE BY ANY EARTHLY UNIT    NIGGA,0,1,0.4285498,, True,0
836,425,And a whore got locked up doing you know what.. And I'm thinking like yo niggaz trained this bitch in high school.. 💯💯💯,1,0,0.08376283,, False,0
837,2666,THE WALL: House Dems BEG Secretary Mattis to BAIL on $450m Border Wall Project #BuildThatWall,0,0,0.2734468,, False,0
838,2128,@user #JustDoIt President Trump 63 Million of US Stand with YouWe only #TakeAKnee before #GOD not NFL Kaepernick or nike#BuildThatWall #Healthcare #MAGA #GODBLESSTHEUSA #SundayMotivation,0,1,0.27719834,, True,0
839,1456,@user I'm sure glad I didn't just call fence jumpers #IllegalAliens,0,0,0.8785311,, False,1
840,1314,We dont want ppl from 3rd world shithole countries living here. .we have enough problems of our own #StopImmigration entirely. #deport them all.. #MAGA #KeepAmericaGreat #BUILDTHEWALL #GOP,1,1,0.78723,, True,1
841,686,why is this bitch ass whore sayign she wot give me my money cause i kept talking shit about her.,1,0,0.62574613,,"

False",1
842,2680,I tweeted Rachel Starr I loved her every day for like 4 whole years and we STILL ain't married. Like how much fuckin love you need bitch???,0,1,0.15242027,, True,0
843,1915,I kinda  want to throw my shoes out now that dude kyrie a bitch,0,0,0.18051259,, False,0
844,2141,@user F*ck you American suburb money loving skank whore. The street whore will enter Heaven before you e…,0,1,0.45775166,, True,0
845,31,Ion want your side hoe I want your main bitch,0,1,0.9732436,, True,1
846,1206,"I will never trust a hoe I to went outta respect, that still double crossed me...     Bitch you alreay lost !!",1,0,0.33867574,, False,0
847,885,"@user @user You are still stealing valor & credit from @user Without @user @user and his minion leadership team (you) would have never reduced our taxes. The #ACA has never been repealed as you promised, whats new? #BTW #DeportThemAll #MAGA @user for Speaker.",0,0,0.9618604,, False,1
848,2514,I live in such a way that you won't find any drunken whore pics of me. You may see sass but you aren't going to see me slutty. #becausekids,0,1,0.8136693,, True,1
849,2929,"Some separated children in US opt to join their deported parents - but if they didn't come in through the front door, they shouldn't have a choice. #SendThemBack",1,1,0.15424651,, True,0
850,2493,females are even worse 💀 fuccin whores will clique up when they only got one thing in common = mutual hate for ONE bitch.,0,0,0.16753517,, False,0
851,2283,The U.S must stop importing the Worlds Poor if they cant take care of themselves #sendthemback Stop allowing Foreigners to live off U.S Taxpayers #Trump #MAGA,1,0,0.69542736,,"

False",1
852,264,"#Europe, you've got a problem!   We must hurry and #BuildTheWall before we become overrun with the thugs and drugs smuggled across the border by #IllegalImmigrants. It's happening while we wait!",1,0,0.88824683,, False,1
853,239,25 Straight Minutes Of Illegal Aliens Crossing Into US Though Arizona Ranch( #BuildThatWall ) via @user,0,1,0.93232936,, True,1
854,1855,You hoes can't rap stop it bitch ✋,1,1,0.9465219,, True,1
855,2448,just spent a whole 16 minutes in court..... bitch it takes longer to drive there,0,0,0.106348366,,"

False",0
856,184,Depression is a whole entire bitch,0,1,0.5129083,, True,1
857,2856,@user he raped a pregnant bitch,1,1,0.23057976,, True,0
858,1733,"@user #BuildThatWall Ryan, McConnell try to coax Trump away from shutdown using props and flattery",0,1,0.9210718,, True,1
859,2654,And who claims rape on twitter lol. Uh come on now bitch ..,1,0,0.9325205,, False,1
860,1097,Ur a bitch  I prefer the term cunt actually. Has a better ring to it✌💕,0,1,0.2638455,, True,0
861,2898,"So sad the elite, politicians and virtue signallers just don't get it. #IllegalImmigration Is not multiculturism.",1,0,0.22101295,, False,0
862,577,Dom is such a cunt. I'm only 15 mins into tonight's episode but ya hope she goes home. #BB19 #FuckDom #ByeBitchBye,0,1,0.9559835,, True,1
863,2172,P. O. A  Freestyle #kehoe #youcantfuckwithme @user Boyz bitch) #Va #rva#804…,0,1,0.9753646,, True,1
864,424,No bitch you need to answer the phone you fake whore😊,1,0,0.8694948,, False,1
865,845,America wants to #BuildTheWall @user #BuildThatWall #America1st,0,1,0.94992846,, True,1
866,1836,@user #IllegalAliens Twitter is so lacking in self awareness it goes completely over their collective heads.,0,1,0.24136609,, True,0
867,1032,The blue wave is coming if we don't build that damn wall. #BuildThatWall & #MAGA,0,0,0.9426055,, False,1
868,287,FINE ASS BITCH. CUTE ASS HOE. YOU A FUCKING BADDIE BITCH. I FUCKING LOVE YOUUUUU,1,0,0.9060426,, False,1
869,1292,Making America Safe Again!! #BuildThatWall @user,0,1,0.98017067,, True,1
870,1674,me and my sisters dog walking any bitch today so come on all you hating hoes,1,0,0.12810126,,"

False",0
871,198,Just like every other social justice cunt: bitch doesn't know anything about the economy.,1,0,0.97860897,, False,1
872,1253,"You put your bitch on the shelf , Nigga I make my hoe bring the cab back",0,1,0.97565955,, True,1
873,1043,I've heard people yelling #BuildThatWall but I'm one of many out yelling them to #BuildThatBridge. That's right fuck a wall we need to bridge gaps not make them.,0,1,0.8060606,, True,1
874,1668,"@user @user all The DOCUMENTS, or going to cave to your @user goons?Already caved #BUILDTHATWALL.SILENCE on America's visa program becoming 100% #INDIA VISA PROGRAM.#INDIA taking best paying U.S. JOBS for 20 yrs.@HouseGOP continues the sham w #HR392.",0,1,0.40338057,, True,0
875,2470,"@user @user @user @user @user @user @user @user @user Where Hillary is president, autistikas are real hate crimes, and there is no rapefugee crisis in Europe.",0,1,0.9480856,, True,1
876,1085,@user Yet all that tra*h comes to America to free load off our kindness & humanity for all. #DeportThemAll,1,1,0.9775184,, True,1
877,700,lol i will beat the dog shit outta this bitch bruh i swear that 5 hour drive ain't shit i already don't like you lil hoe.,1,1,0.9480856,, True,1
878,1655,"she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat",1,0,0.95128316,,"

False",1
879,533,It's time for Africans to reevaluate their relations with #China. To me this a new scramble for #Africa.#Sendthemhome,0,0,0.40166634,,"

False",0
880,478,"There's absolutely no bitch or hoe in my blood. I think people underestimate that, though-which is fine.     You'll just learn the hard way.",0,0,0.9645707,, False,1
881,2017,Freddie clenched her fists as the car got close enough to make out the protesters words.Humans first! Refugees go home! Mallory shouted into a megaphone.Heat burned through Freddies face. She slowed to a stop in front of the middle building.#Btr2sDay,1,0,0.44670534,, False,0
882,1643,@user Bitch u know. You a good bitch. You mah main hoe. Loveyou😘💕,0,1,0.8606264,, True,1
883,1790,"people stay talking about ""I don't have her number no more"" BITCH THE WAY YOU STALK ME HOE YOU KNOW HOW TO GET AT ME BE FR‼️",0,0,0.9589027,, False,1
884,2731,they're so so so cute dancing like this omg i love women i'm a whole lesbian,0,-1,0.61734056,, Toxic,1
885,903,Please advise where I can go to sign the petition to stop your petition.#ApproveJudgeKavanaugh #MAGA #AmericaFirst #NoDACA #AmericansB4Illegals #LimitedAbortion,0,1,0.9156528,, True,1
886,991,She was just your hoe now she your bitch lmao,1,1,0.9589171,, True,1
887,1798,Man i wanna smack the bitch that sent 2pac to jail for rape 😒😒,1,1,0.4854866,, True,0
888,1089,"ima mf asshole, bitch I'm the shit.",0,1,0.54416007,, True,1
889,1235,@user happy 4th birthday big bitch!,0,1,0.819683,, True,1
890,1312,"This is called Taqiyya in Islam. The are of telling lies & deception. Till the time Kareem Abdul-jabbar was not well settled & well connected he would sing U.S. national anthem. Now when Democrats/Librals are openly supporting Muslims, he suddenly feels powerful. #SendThemBack.",0,1,0.9603332,, True,1
891,1577,"the ""hoe don't do it/oh my god"" and ""bitch you guessed it/you was right"" vines occupy the same spiritual plane",0,0,0.57942,, False,1
892,2307,"bitch please stop calling me candy mouth , fucking whore",1,1,0.9717978,, True,1
